"Supplier","Price","SKU","Category","Product","Model","SKU Status","Quantities recommended",
"Boomerce"," 9,999","03-775-197-04-27-08-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Starlight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-08-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Starlight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-02-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Midnight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-02-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Midnight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-02-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Midnight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-02-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Midnight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-05-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Sky Blue-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-05-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Sky Blue-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-05-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Sky Blue-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-04-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Silver-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-05-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Sky Blue-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-04-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Silver-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-04-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Silver-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-04-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Silver-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-08-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Starlight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-08-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Starlight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-08-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Starlight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-08-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Starlight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-02-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Midnight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-02-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Midnight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-02-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Midnight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-02-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Midnight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-05-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Sky Blue-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-04-04-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-1 TB-Silver-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-04-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Silver-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-27-04-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-512 GB-Silver-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-05-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Sky Blue-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-08-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Starlight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-08-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Starlight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-08-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Starlight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-08-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Starlight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-02-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Midnight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-02-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Midnight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-02-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Midnight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-02-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Midnight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-05-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Sky Blue-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-05-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Sky Blue-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-05-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Sky Blue-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-05-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Sky Blue-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-04-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Silver-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-04-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Silver-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-04-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Silver-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-04-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Silver-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-08-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Starlight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-08-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Starlight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-08-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Starlight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-08-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Starlight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-02-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Midnight-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-02-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Midnight-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-02-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Midnight-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-02-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Midnight-15-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-05-17-00-00-04","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Sky Blue-13-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-05-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M4,-2025)-Mac16,12-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Sky Blue-13-Very Good","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-04-18-05-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-24-256 GB-Sky Blue-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 9,999","03-775-197-03-16-04-22-00-00-04","MacBook","MacBook-Air-(15-inch,-M4,-2025)-Mac16,13-Apple M4 chip: 10-Core CPU / 10-Core GPU-16-2 TB-Silver-15-New","MacBook-Air-2025","Free market","1",
"Boomerce"," 470","03-778-147-46-18-04-23-00-00-02","MacBook","MacBook-Pro-(15-inch,-Mid-2012)-MacBookPro9,1-2.3GHz quad-core Intel Core i7-8 GB-256 GB-Silver-15.4-Very Good","MacBook-Pro-Mid-2012","Free market","1",
"Boomerce"," 9,999","03-774-191-46-04-04-22-00-00-02","MacBook","MacBook-Air-(15-inch,-M3,-2024)-Mac15,13-Apple M3 chip: 8-Core CPU / 10-Core GPU-8 GB-1 TB-Silver-15-Very Good","MacBook-Air-2024","Free market","1",
"Boomerce"," 9,999","03-774-191-46-04-04-17-00-00-02","MacBook","MacBook-Air-(13-inch,-M3,-2024)-Mac15,12-Apple M3 chip: 8-Core CPU / 10-Core GPU-8 GB-1 TB-Silver-13-Very Good","MacBook-Air-2024","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-08-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Starlight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-02-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Midnight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-02-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Midnight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Silver-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-04-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Silver-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-07-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Space Gray-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-07-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Space Gray-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-08-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Starlight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-08-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Starlight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-02-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Midnight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-16-02-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-2 TB-Midnight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-18-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Silver-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-08-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Starlight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 2,431","03-772-184-46-18-04-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Silver-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 2,522","03-772-184-46-18-07-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Space Gray-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-18-08-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Starlight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 2,431","03-772-184-46-18-08-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Starlight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-18-02-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Midnight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Silver-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-04-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Silver-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-07-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Space Gray-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-07-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Space Gray-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-08-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Starlight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-08-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Starlight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-02-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Midnight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-27-02-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-512 GB-Midnight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-18-07-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-256 GB-Space Gray-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-184-46-04-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 10-Core GPU-8 GB-1 TB-Silver-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-07-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Space Gray-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-04-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Silver-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-04-02-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-1 TB-Midnight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Silver-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-04-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Silver-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-07-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Space Gray-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-07-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Space Gray-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-08-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Starlight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-08-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Starlight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-02-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Midnight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-17-16-02-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-16 GB-2 TB-Midnight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Silver-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-04-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Silver-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-07-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Space Gray-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-04-07-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-1 TB-Space Gray-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-07-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Space Gray-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-08-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Starlight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-02-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Midnight-13-New","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-18-02-17-00-00-02","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-256 GB-Midnight-13-Very Good","MacBook-Air-2022","Free market","1",
"Boomerce"," 9,999","03-772-185-25-27-04-17-00-00-04","MacBook","MacBook-Air-(M2,-2022)-Mac14,2-Apple M2 chip: 8-Core CPU / 8-Core GPU-24 GB-512 GB-Silver-13-New","MacBook-Air-2022","Free market","1",
